file_path,line_number,type,severity,description
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/AggregatedClassLoader.java,108,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/AggregatedClassLoader.java,145,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,45,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,152,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""name"" is nullable here."
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,192,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""name"" is nullable here."
hibernate-core/src/main/java/org/hibernate/boot/xsd/LocalXsdResolver.java,94,VULNERABILITY,HIGH,Disable access to external entities in XML parsing.
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,88,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,95,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,105,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,112,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,122,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,131,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""returned""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,305,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/CodeTemplates.java,315,BUG,LOW,"Introduce a new variable instead of reusing the parameter ""lazyInterceptor""."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/EnhancerImpl.java,603,BUG,MEDIUM,"Ensure this ""Optional"" could never be null and remove this null-check."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/InlineDirtyCheckingHandler.java,90,BUG,MEDIUM,"Call ""Optional#isPresent()"" or ""!Optional#isEmpty()"" before accessing the value."
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/LazyPropertyInitializer.java,26,BUG,LOW,Make this inner class static
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/interceptor/LazyAttributeLoadingInterceptor.java,167,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/bytecode/internal/BytecodeEnhancementMetadataPojoImpl.java,161,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/bytecode/internal/BytecodeEnhancementMetadataPojoImpl.java,278,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/bytecode/internal/bytebuddy/BytecodeProviderImpl.java,172,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/bytecode/internal/bytebuddy/BytecodeProviderImpl.java,1196,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/bytecode/internal/bytebuddy/HibernateMethodLookupDispatcher.java,129,BUG,MEDIUM,"Use ""isAssignableFrom"" instead."
hibernate-core/src/main/java/org/hibernate/cache/cfg/internal/DomainDataRegionConfigImpl.java,155,BUG,HIGH,Rename this method to avoid any possible confusion with Object.finalize().
hibernate-core/src/main/java/org/hibernate/cache/cfg/internal/DomainDataRegionConfigImpl.java,161,BUG,HIGH,Rename this method to avoid any possible confusion with Object.finalize().
hibernate-core/src/main/java/org/hibernate/cache/internal/CollectionCacheInvalidator.java,169,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/cache/spi/QueryKey.java,114,BUG,LOW,Add a type test to this method.
hibernate-core/src/main/java/org/hibernate/cache/spi/QueryKey.java,126,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""that"" is nullable here."
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,181,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,358,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,412,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,493,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,506,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,761,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/collection/spi/AbstractPersistentCollection.java,850,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate-core/src/main/java/org/hibernate/dialect/AbstractHANADialect.java,1356,BUG,LOW,Use another way to initialize this instance.
hibernate-core/src/main/java/org/hibernate/dialect/AbstractPostgreSQLStructJdbcType.java,303,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getJdbcValueSelectable()"" can return null."
hibernate-core/src/main/java/org/hibernate/dialect/AbstractPostgreSQLStructJdbcType.java,417,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getJdbcValueSelectable()"" can return null."
hibernate-core/src/main/java/org/hibernate/dialect/AbstractPostgreSQLStructJdbcType.java,482,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getJdbcValueSelectable()"" can return null."
hibernate-core/src/main/java/org/hibernate/dialect/AbstractPostgreSQLStructJdbcType.java,590,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getJdbcValueSelectable()"" can return null."
hibernate-core/src/main/java/org/hibernate/dialect/DerbySqlAstTranslator.java,200,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/DerbySqlAstTranslator.java,210,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/DerbySqlAstTranslator.java,220,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/H2SqlAstTranslator.java,243,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/H2SqlAstTranslator.java,251,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/HSQLSqlAstTranslator.java,250,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/dialect/OracleReflectionStructJdbcType.java,29,BUG,MEDIUM,"Use an ""instanceof"" comparison instead."
hibernate-core/src/main/java/org/hibernate/dialect/SybaseASESqlAstTranslator.java,331,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/dialect/SybaseASESqlAstTranslator.java,341,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/dialect/XmlHelper.java,290,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""tagName"" is nullable here."
hibernate-core/src/main/java/org/hibernate/dialect/XmlHelper.java,435,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""tagName"" is nullable here."
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,207,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,213,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,247,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,257,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,319,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,486,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,327,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,329,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,517,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,603,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,87,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,151,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,143,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,144,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,153,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,162,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,269,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,270,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,285,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,294,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,306,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,392,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,393,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,394,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,480,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""entry"" is nullable here."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,504,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,621,BUG,LOW,"Parameter 1 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryExtraStateHolder.java,44,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,239,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,338,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,143,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,175,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,572,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,577,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,625,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,675,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,216,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,311,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,319,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,326,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,375,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,416,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,503,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,558,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,563,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,591,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,887,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,893,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,943,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,992,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1002,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1007,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1116,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1155,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1169,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1206,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
