package,file_path,file_frequency
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,2
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/MapBinder.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,2
openjpa,openjpa-kernel/target/generated-sources/javacc/org/apache/openjpa/kernel/jpql/JPQLTokenManager.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/FilterDefBinder.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java,2
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/MappingBinder.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,2
sqlalchemy,test/dialect/postgresql/test_types.py,1
sqlalchemy,test/typing/plain_files/ext/hybrid/hybrid_two.py,1
sqlalchemy,test/orm/test_attributes.py,1
sqlalchemy,test/base/test_utils.py,1
sqlalchemy,test/orm/test_deferred.py,1
sqlalchemy,lib/sqlalchemy/testing/entities.py,1
sqlalchemy,lib/sqlalchemy/sql/compiler.py,1
sqlalchemy,lib/sqlalchemy/testing/assertions.py,1
sqlalchemy,test/sql/test_query.py,1
ponyorm,pony/orm/dbapiprovider.py,1
sqlalchemy,lib/sqlalchemy/pool/base.py,1
sqlalchemy,lib/sqlalchemy/orm/properties.py,1
sqlalchemy,lib/sqlalchemy/orm/persistence.py,1
sqlalchemy,lib/sqlalchemy/orm/mapper.py,1
sqlalchemy,lib/sqlalchemy/orm/evaluator.py,1
sqlalchemy,lib/sqlalchemy/orm/context.py,1
sqlalchemy,lib/sqlalchemy/ext/mypy/names.py,1
sqlalchemy,lib/sqlalchemy/ext/associationproxy.py,1
sqlalchemy,lib/sqlalchemy/dialects/postgresql/base.py,1
sqlalchemy,lib/sqlalchemy/__init__.py,1
ponyorm,pony/utils/utils.py,1
ponyorm,pony/orm/tests/test_f_strings.py,1
ponyorm,pony/orm/decompiling.py,1
ponyorm,pony/orm/dbschema.py,1
ebean,ebean-api/src/main/java/io/ebean/DatabaseFactory.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/InformationExtractorJdbcDatabaseMetaDataImpl.java,1
hibernate,tooling/metamodel-generator/src/test/java/org/hibernate/processor/test/util/TestUtil.java,1
hibernate,hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/C3P0ConnectionProvider.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/archive/internal/ExplodedArchiveDescriptor.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/AbstractEntityInsertAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/CacheMode.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacyDialect.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SQLServerLegacySqlAstTranslator.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/RDMSOS2200SqlAstTranslator.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/PostgreSQLLegacyDialect.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/OracleLegacySqlAstTranslator.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/MySQLLegacyDialect.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/H2LegacyDialect.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/AltibaseSqlAstTranslator.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QUserSiteId.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/archive/scan/spi/ClassFileArchiveEntryHandler.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QUserRoleId.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QCustomToString.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QCustomEquals.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QCustomConstructor.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QCustomAccessors.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QContact.java,1
ebean,tests/test-java16/target/generated-sources/annotations/org/example/records/query/QAddress.java,1
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/PropertyTypeAssoc.java,1
ebean,querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,1
ebean,platforms/h2/src/main/java/io/ebean/platform/h2/H2HistoryTrigger.java,1
ebean,kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/PropertyTypeAssoc.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/archive/scan/spi/AbstractScannerImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/TypeSafeActivator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/SybaseASEDialect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/InlineDirtyCheckingHandler.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQLInetJdbcType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQLDialect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleSqlAstTranslator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/HANAServerConfiguration.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/H2Dialect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/Database.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/AbstractPostgreSQLStructJdbcType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/collection/spi/PersistentSet.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/support/AbstractReadWriteAccess.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/entry/StructuredCacheEntry.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/TimestampsCache.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/process/spi/MetadataBuildingProcess.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/MetadataBuilderImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/naming/ObjectNameNormalizer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/naming/ImplicitNamingStrategyLegacyJpaImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/naming/ImplicitNamingStrategyJpaCompliantImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/JPAXMLOverriddenAnnotationReader.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/InheritanceState.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/EmbeddableBinder.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/AnnotatedJoinColumn.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/AnnotatedColumn.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/FilteringXMLEventReader.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/BaseXMLEventReader.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/transform/UnsupportedFeatureHandling.java,1
ebean,ebean-test/src/main/java/io/ebean/test/config/platform/H2Setup.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/model/ModelContainer.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/model/MigrationResource.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanDescriptorCacheHelp.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/parse/DeployInheritInfo.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/meta/DeployBeanDescriptor.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/id/ImportedIdSimple.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/id/IdBinderFactory.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/DynamicPropertyAggregationFormulaMTO.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/ChainedBeanQueryAdapter.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/ChainedBeanPersistController.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanPropertyAssocOne.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanPropertyAssocMany.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanProperty.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanDescriptorDraftHelp.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/core/PersistDeferredRelationship.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/ddlgeneration/platform/SqlServerDdl.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/api/TransactionEvent.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/api/ManyWhereJoins.java,1
ebean,ebean-core-type/src/main/java/io/ebean/core/type/ScalarTypeBaseDateTime.java,1
ebean,ebean-api/src/main/java/io/ebean/search/AbstractMatch.java,1
ebean,ebean-api/src/main/java/io/ebean/meta/SortMetric.java,1
ebean,ebean-api/src/main/java/io/ebean/config/dbplatform/DbPlatformTypeParser.java,1
ebean,ebean-api/src/main/java/io/ebean/config/dbplatform/DbDefaultValue.java,1
ebean,ebean-api/src/main/java/io/ebean/config/dbplatform/AbstractDbEncrypt.java,1
ebean,ebean-api/src/main/java/io/ebean/common/BeanList.java,1
ebean,ebean-api/src/main/java/io/ebean/bean/InterceptReadWrite.java,1
ebean,ebean-api/src/main/java/io/ebean/EbeanVersion.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/dto/DtoMetaConstructor.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/dto/DtoQueryPlanConSetter.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/expression/IdInExpression.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/idgen/UuidV1RndIdGenerator.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/ddlgeneration/platform/PostgresDdl.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/ddlgeneration/platform/DB2Ddl.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/ddlgeneration/platform/AbstractHanaDdl.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/IndexMigration.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/type/EnumToDbIntegerMap.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/transaction/TransactionFactoryTenant.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/transaction/DefaultProfileStream.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/readaudit/DefaultReadAuditLogger.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/querydefn/OrmQueryDetail.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/SqlTreeNodeBean.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/SqlTreeBuilder.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/DefaultOrmQueryEngine.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/CQueryPredicates.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/CQueryIteratorWithBuffer.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dmlbind/BindableEmbedded.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dml/InsertHandler.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dml/GeneratedProperties.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dml/DmlBeanPersister.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/ExeUpdateSql.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/ExeCallableSql.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/BatchedPstmt.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/loadcontext/DLoadBeanContext.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/json/WriteJson.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/SQLServerSqlAstTranslator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/SybaseASESqlAstTranslator.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/xml/JpaDescriptorParser.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/BatchEntityInsideEmbeddableSelectFetchInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tuple/entity/CompositeGeneratorBuilder.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ImprovedExtractionContextImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToDatabase.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/AbstractScriptSourceInput.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/DdlTransactionIsolatorProvidedConnectionImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/spi/ExtractionContext.java,1
ebean,ebean-api/src/main/java/io/ebean/DbContext.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/internal/RowTransformerTupleTransformerAdapter.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/instantiation/internal/DynamicInstantiationResultImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/instantiation/internal/DynamicInstantiationAssemblerInjectionImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/AbstractEntityInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/AnyType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/AbstractEmbeddableInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/spi/JdbcOperationQuerySelect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/SimpleSelect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/DdlTransactionIsolatorJtaImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/select/SqmSelectStatement.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmParameterizedEntityType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmLiteralEntityType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmTreatedSimplePath.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmSetJoin.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/mutation/internal/cte/CteSoftDeleteHandler.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/AbstractStandardBasicType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/function/FormatFunction.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/FakeBidirectionalRelationWorkUnit.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/validation/MockSessionFactory.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/AnnotationMetaEntity.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/ImportContextImpl.java,1
hibernate,tooling/hibernate-enhance-maven-plugin/src/main/java/org/hibernate/orm/tooling/maven/MavenEnhancePlugin.java,1
hibernate,hibernate-ucp/src/main/java/org/hibernate/ucp/internal/UCPConnectionProvider.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomRunner.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/jdbc/JdbcSpies.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancerTestUtils.java,1
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/hana/HANASpatialUtils.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/strategy/internal/ValidityAuditStrategy.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/CriteriaTools.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/ToOneIdMapper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/SerializableToBlobType.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/AbstractCollectionMapper.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/function/OrderByFragmentFunction.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/event/spi/BaseEnversCollectionEventListener.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/JoinColumnCollectionMetadataGenerator.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/CollectionMappedByResolver.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/AuditMetadataGenerator.java,1
hibernate,hibernate-core/target/generated/sources/antlr/main/org/hibernate/grammars/hql/HqlParser.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/internal/ConvertedBasicTypeImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/JdbcTimeJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/Type.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/internal/TypecheckUtil.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/internal/SqmTreePrinter.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/spi/AbstractSelectionQuery.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultEvictEventListener.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/StringHelper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/MathHelper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/id/insert/InsertGeneratedIdentifierDelegate.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStyleGenerator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledLoOptimizer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/EvictVisitor.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DirtyCollectionSearchVisitor.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultReplicateEventListener.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/StatementPreparerImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/spi/AbstractQuery.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/MutationStatementPreparerImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcCoordinatorImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/ExtractedDatabaseMetaDataImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/ConnectionProviderInitiator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/BasicConnectionCreator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/function/array/PostgreSQLArrayConcatElementFunction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/function/array/ArrayArgumentValidator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/function/SumReturnTypeResolver.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/collections/ConcurrentReferenceHashMap.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/EntityManagerFactoryBuilderImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/internal/MutableJpaComplianceImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/spi/AbstractCommonQueryContract.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/results/dynamic/DynamicResultBuilderEntityStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/internal/ResultMementoBasicStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/criteria/JpaSelection.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/mutation/DeleteCoordinatorStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/JoinedSubclassEntityPersister.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/AbstractPropertyMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/ordering/ast/DomainPath.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/SimpleNaturalIdMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/InverseNonAggregatedIdentifierMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/IdClassEmbeddable.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/CompoundNaturalIdMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/CaseStatementDiscriminatorMappingImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityMappingType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityRepresentationStrategyPojoStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/RuntimeMetamodels.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Property.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Column.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/SingleIdLoadPlan.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/MultiNaturalIdLoaderInPredicate.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/CacheEntityLoaderHelper.java,1
sqlalchemy,test/typing/plain_files/sql/operators.py,1
